"Estado","% Ocupación"
"Nuevo León","49.65"
"Nayarit","42.22"
"Ciudad de México","42.13"
"Colima","41.88"
"Chihuahua","37.13"
"México","36.78"
"Durango","35.22"
"Hidalgo","34.87"
"Coahuila de Zaragoza","33.91"
"Guerrero","33.69"
"Oaxaca","32.99"
"Michoacán de Ocampo","29.81"
"Veracruz de Ignacio de La Llave","24.81"
"Aguascalientes","23.36"
"Puebla","22.18"
"Baja California","21.29"
"Sinaloa","21.08"
"Jalisco","20.93"
"Tamaulipas","19.01"
"Quintana Roo","18.60"
"San Luis Potosí","18.56"
"Guanajuato","18.19"
"Sonora","17.88"
"Querétaro","17.41"
"Zacatecas","16.71"
"Baja California Sur","16.53"
"Morelos","15.97"
"Tabasco","15.85"
"Yucatán","11.96"
"Tlaxcala","9.86"
"Chiapas","4.10"
"Campeche","3.42"
