"Estado","% Ocupación"
"Tlaxcala","100.00"
"Zacatecas","92.59"
"Ciudad de México","92.52"
"Nuevo León","87.01"
"México","84.40"
"Morelos","77.27"
"Querétaro","75.00"
"Aguascalientes","67.02"
"Puebla","66.90"
"Oaxaca","64.89"
"Guanajuato","64.70"
"Yucatán","62.16"
"Veracruz de Ignacio de La Llave","60.52"
"Sinaloa","56.73"
"Durango","55.71"
"Jalisco","54.22"
"Tabasco","53.96"
"Hidalgo","53.94"
"Tamaulipas","50.00"
"Nayarit","48.38"
"Baja California","45.33"
"Baja California Sur","40.00"
"San Luis Potosí","39.78"
"Sonora","39.39"
"Guerrero","39.25"
"Michoacán de Ocampo","38.09"
"Chihuahua","36.44"
"Quintana Roo","28.94"
"Colima","28.57"
"Coahuila de Zaragoza","25.00"
"Chiapas","22.05"
"Campeche","0.00"
