"Estado","% Ocupación"
"Ciudad de México","61.57"
"Puebla","57.83"
"México","56.99"
"Morelos","50.29"
"Tlaxcala","47.71"
"Oaxaca","44.02"
"Guerrero","43.39"
"Hidalgo","43.10"
"Guanajuato","42.39"
"Querétaro","37.28"
"Veracruz de Ignacio de La Llave","36.35"
"Nuevo León","35.65"
"Michoacán de Ocampo","33.80"
"Colima","32.68"
"Baja California Sur","30.88"
"Aguascalientes","30.42"
"Durango","29.32"
"Jalisco","28.79"
"Zacatecas","27.69"
"Nayarit","25.84"
"Sonora","23.56"
"Sinaloa","22.30"
"San Luis Potosí","20.40"
"Tabasco","19.84"
"Quintana Roo","18.94"
"Tamaulipas","16.57"
"Baja California","15.88"
"Coahuila de Zaragoza","14.62"
"Yucatán","13.48"
"Chihuahua","13.12"
"Chiapas","9.05"
"Campeche","2.70"
