"Estado","% Ocupación"
"Nuevo León","52.33"
"Nayarit","45.65"
"Colima","45.12"
"Ciudad de México","42.60"
"Guerrero","36.11"
"México","35.94"
"Hidalgo","32.49"
"Michoacán de Ocampo","32.31"
"Durango","31.54"
"Coahuila de Zaragoza","30.26"
"Chihuahua","29.06"
"Veracruz de Ignacio de La Llave","28.76"
"Oaxaca","26.36"
"Puebla","25.50"
"Zacatecas","25.37"
"Sinaloa","23.79"
"Jalisco","21.19"
"Aguascalientes","21.14"
"Tamaulipas","20.86"
"Querétaro","20.83"
"Sonora","19.45"
"Tabasco","19.44"
"Guanajuato","18.98"
"San Luis Potosí","18.47"
"Baja California Sur","17.91"
"Quintana Roo","16.23"
"Baja California","15.40"
"Morelos","14.95"
"Yucatán","13.60"
"Tlaxcala","9.23"
"Campeche","4.73"
"Chiapas","4.56"
