"Estado","% Ocupación"
"Querétaro","78.78"
"Colima","66.66"
"Zacatecas","45.00"
"Ciudad de México","44.93"
"Puebla","41.13"
"México","39.04"
"Yucatán","32.35"
"Chihuahua","32.22"
"Tabasco","32.07"
"Sinaloa","31.13"
"Aguascalientes","31.03"
"Durango","29.87"
"Oaxaca","29.52"
"Veracruz de Ignacio de La Llave","22.37"
"Morelos","21.15"
"Nuevo León","20.98"
"Hidalgo","16.94"
"Tamaulipas","16.66"
"San Luis Potosí","16.25"
"Jalisco","16.15"
"Sonora","15.18"
"Michoacán de Ocampo","15.15"
"Guerrero","14.54"
"Quintana Roo","13.51"
"Guanajuato","10.25"
"Coahuila de Zaragoza","9.43"
"Chiapas","3.57"
"Campeche","3.12"
"Baja California","0.00"
"Baja California Sur","0.00"
"Tlaxcala","0.00"
"Nayarit","0.00"
