"Estado","% Ocupación"
"Querétaro","62.50"
"Zacatecas","61.11"
"Yucatán","61.11"
"Sonora","40.54"
"Coahuila de Zaragoza","36.36"
"Quintana Roo","34.78"
"Nuevo León","32.88"
"México","32.05"
"Puebla","25.92"
"Sinaloa","25.26"
"Tabasco","25.00"
"Oaxaca","24.71"
"Aguascalientes","24.52"
"Tamaulipas","23.33"
"Chihuahua","20.00"
"Guerrero","18.88"
"Ciudad de México","16.78"
"Durango","16.41"
"Veracruz de Ignacio de La Llave","15.32"
"Jalisco","14.07"
"Campeche","12.50"
"Michoacán de Ocampo","12.50"
"Guanajuato","12.50"
"Baja California","11.11"
"San Luis Potosí","7.24"
"Hidalgo","6.38"
"Chiapas","4.54"
"Morelos","0.00"
"Tlaxcala","0.00"
"Nayarit","0.00"
"Baja California Sur","0.00"
"Colima","0.00"
