"Estado","% Ocupación"
"Ciudad de México","61.05"
"Zacatecas","53.69"
"Aguascalientes","52.94"
"Nuevo León","51.17"
"Baja California","47.84"
"Durango","44.62"
"Querétaro","43.75"
"México","42.05"
"Coahuila de Zaragoza","37.41"
"Chihuahua","34.43"
"Oaxaca","30.67"
"San Luis Potosí","29.33"
"Sonora","28.09"
"Jalisco","27.69"
"Hidalgo","25.22"
"Morelos","24.44"
"Tabasco","22.79"
"Sinaloa","21.98"
"Guanajuato","21.06"
"Michoacán de Ocampo","18.28"
"Tamaulipas","16.66"
"Puebla","16.57"
"Veracruz de Ignacio de La Llave","16.15"
"Baja California Sur","13.65"
"Guerrero","13.36"
"Yucatán","13.27"
"Quintana Roo","9.38"
"Nayarit","9.09"
"Tlaxcala","8.40"
"Colima","8.16"
"Chiapas","0.77"
"Campeche","0.00"
