"Estado","% Ocupación"
"Ciudad de México","63.94"
"Baja California","56.04"
"México","54.62"
"Sinaloa","46.42"
"Chiapas","43.36"
"Guerrero","41.07"
"Veracruz de Ignacio de La Llave","38.79"
"Tabasco","35.50"
"Puebla","33.33"
"Oaxaca","32.40"
"Sonora","25.66"
"Tlaxcala","25.00"
"Yucatán","23.97"
"Nayarit","21.81"
"Hidalgo","20.42"
"Quintana Roo","20.32"
"Querétaro","19.87"
"Chihuahua","18.85"
"Morelos","17.34"
"Aguascalientes","15.38"
"Colima","15.21"
"Campeche","13.75"
"Coahuila de Zaragoza","13.67"
"Guanajuato","13.66"
"Tamaulipas","13.08"
"Baja California Sur","13.04"
"Michoacán de Ocampo","12.87"
"Nuevo León","12.61"
"San Luis Potosí","11.82"
"Durango","7.92"
"Zacatecas","4.68"
"Jalisco","3.72"
