"Estado","% Ocupación"
"Tlaxcala","100.00"
"Zacatecas","100.00"
"Ciudad de México","89.80"
"Morelos","86.36"
"Querétaro","83.72"
"México","74.41"
"Yucatán","73.68"
"Oaxaca","68.31"
"Aguascalientes","66.66"
"Puebla","65.73"
"Nuevo León","60.84"
"Durango","59.67"
"Guanajuato","57.14"
"Tabasco","53.60"
"Veracruz de Ignacio de La Llave","47.94"
"Tamaulipas","44.44"
"Jalisco","43.91"
"Baja California","42.66"
"Hidalgo","40.27"
"Guerrero","37.38"
"Sinaloa","37.14"
"Chihuahua","35.92"
"Michoacán de Ocampo","35.00"
"Colima","33.33"
"San Luis Potosí","27.77"
"Sonora","26.08"
"Quintana Roo","25.97"
"Coahuila de Zaragoza","25.00"
"Baja California Sur","14.28"
"Campeche","11.76"
"Chiapas","11.76"
"Nayarit","6.66"
