"Estado","% Ocupación"
"Ciudad de México","83.68"
"México","81.05"
"Nuevo León","76.00"
"Baja California","58.18"
"Morelos","56.17"
"Tlaxcala","54.09"
"Hidalgo","49.72"
"Querétaro","47.82"
"Sonora","45.53"
"Tabasco","45.45"
"Jalisco","44.36"
"Coahuila de Zaragoza","41.56"
"Puebla","41.09"
"Aguascalientes","40.66"
"Oaxaca","40.39"
"Durango","39.83"
"Michoacán de Ocampo","36.14"
"San Luis Potosí","35.65"
"Guanajuato","34.46"
"Veracruz de Ignacio de La Llave","33.69"
"Zacatecas","31.70"
"Sinaloa","31.51"
"Guerrero","28.40"
"Baja California Sur","26.45"
"Yucatán","26.21"
"Colima","24.21"
"Nayarit","21.66"
"Quintana Roo","19.88"
"Chihuahua","18.77"
"Tamaulipas","18.77"
"Chiapas","7.73"
"Campeche","5.38"
