"Estado","% Ocupación"
"Ciudad de México","81.01"
"México","73.92"
"Nuevo León","72.33"
"Aguascalientes","59.38"
"Morelos","59.25"
"Colima","57.95"
"Hidalgo","56.28"
"Oaxaca","53.76"
"Querétaro","48.78"
"Puebla","48.64"
"San Luis Potosí","48.26"
"Jalisco","47.71"
"Tlaxcala","47.33"
"Veracruz de Ignacio de La Llave","47.21"
"Zacatecas","45.39"
"Tabasco","44.73"
"Nayarit","43.58"
"Guanajuato","42.26"
"Baja California","41.71"
"Baja California Sur","39.89"
"Guerrero","39.48"
"Michoacán de Ocampo","37.66"
"Sonora","35.40"
"Sinaloa","33.46"
"Coahuila de Zaragoza","32.75"
"Durango","27.64"
"Yucatán","26.10"
"Chihuahua","24.32"
"Tamaulipas","23.48"
"Quintana Roo","19.45"
"Chiapas","15.04"
"Campeche","8.14"
