"Estado","% Ocupación"
"Nuevo León","63.61"
"Colima","57.30"
"Zacatecas","51.65"
"Tabasco","51.50"
"Yucatán","46.97"
"Baja California","46.73"
"Ciudad de México","46.52"
"Puebla","45.93"
"Aguascalientes","44.00"
"Veracruz de Ignacio de La Llave","43.41"
"Tlaxcala","42.74"
"San Luis Potosí","39.23"
"Coahuila de Zaragoza","38.23"
"Sinaloa","37.81"
"Quintana Roo","36.17"
"Nayarit","35.92"
"México","35.75"
"Tamaulipas","35.71"
"Baja California Sur","31.50"
"Jalisco","31.11"
"Oaxaca","30.17"
"Querétaro","29.20"
"Durango","28.70"
"Sonora","25.32"
"Michoacán de Ocampo","24.60"
"Morelos","24.19"
"Chiapas","22.86"
"Guanajuato","20.98"
"Guerrero","19.91"
"Hidalgo","17.76"
"Chihuahua","16.01"
"Campeche","13.76"
