"Estado","% Ocupación"
"Ciudad de México","63.33"
"Sinaloa","59.25"
"México","54.70"
"Baja California","51.64"
"Oaxaca","33.33"
"Guerrero","32.97"
"Puebla","31.55"
"Veracruz de Ignacio de La Llave","30.50"
"Quintana Roo","30.23"
"Tlaxcala","28.20"
"Tabasco","25.72"
"Hidalgo","22.69"
"Morelos","21.51"
"Chiapas","20.56"
"Querétaro","18.98"
"San Luis Potosí","18.47"
"Yucatán","17.31"
"Campeche","17.04"
"Colima","15.21"
"Chihuahua","14.79"
"Sonora","11.79"
"Guanajuato","11.37"
"Nayarit","11.29"
"Nuevo León","10.56"
"Baja California Sur","9.61"
"Michoacán de Ocampo","8.87"
"Aguascalientes","8.77"
"Coahuila de Zaragoza","8.73"
"Durango","8.04"
"Jalisco","6.40"
"Tamaulipas","5.76"
"Zacatecas","4.22"
