"Estado","% Ocupación"
"Ciudad de México","85.02"
"México","81.28"
"Guanajuato","76.91"
"Hidalgo","76.77"
"Nuevo León","72.67"
"Morelos","58.29"
"Puebla","56.80"
"Querétaro","56.19"
"Baja California","55.81"
"Sonora","51.07"
"Coahuila de Zaragoza","44.37"
"Oaxaca","43.95"
"Nayarit","43.14"
"Durango","43.13"
"Tlaxcala","42.81"
"Guerrero","40.84"
"Jalisco","39.16"
"Michoacán de Ocampo","36.66"
"Zacatecas","35.65"
"Tabasco","31.12"
"Baja California Sur","31.07"
"Veracruz de Ignacio de La Llave","30.00"
"Quintana Roo","27.39"
"Aguascalientes","27.14"
"Tamaulipas","25.82"
"Sinaloa","24.51"
"San Luis Potosí","22.54"
"Chihuahua","21.94"
"Colima","21.42"
"Yucatán","9.11"
"Chiapas","5.93"
"Campeche","4.61"
