"Estado","% Ocupación"
"Ciudad de México","74.31"
"Baja California","73.43"
"México","60.77"
"Aguascalientes","51.09"
"Nuevo León","50.92"
"Querétaro","46.76"
"Zacatecas","44.58"
"Hidalgo","42.77"
"Coahuila de Zaragoza","42.22"
"Tlaxcala","41.66"
"Sonora","40.97"
"Durango","36.36"
"Morelos","33.67"
"Oaxaca","32.79"
"Tabasco","31.03"
"Baja California Sur","30.65"
"Jalisco","29.67"
"Guanajuato","28.18"
"San Luis Potosí","27.64"
"Puebla","27.38"
"Michoacán de Ocampo","25.09"
"Sinaloa","24.31"
"Chihuahua","21.49"
"Veracruz de Ignacio de La Llave","16.86"
"Yucatán","15.53"
"Guerrero","15.20"
"Colima","13.69"
"Tamaulipas","12.17"
"Quintana Roo","11.55"
"Nayarit","8.13"
"Chiapas","4.56"
"Campeche","2.27"
