"Estado","% Ocupación"
"Baja California","64.84"
"México","60.31"
"Ciudad de México","53.31"
"Nuevo León","48.79"
"Sonora","47.74"
"Tabasco","47.57"
"Puebla","46.89"
"Colima","46.15"
"Guerrero","45.95"
"Tlaxcala","45.60"
"Sinaloa","45.41"
"Veracruz de Ignacio de La Llave","41.42"
"Oaxaca","40.98"
"Chiapas","35.46"
"Campeche","35.00"
"San Luis Potosí","34.54"
"Aguascalientes","31.72"
"Querétaro","31.44"
"Tamaulipas","28.81"
"Durango","28.30"
"Nayarit","27.17"
"Jalisco","27.00"
"Quintana Roo","25.69"
"Morelos","25.00"
"Yucatán","23.96"
"Coahuila de Zaragoza","23.80"
"Michoacán de Ocampo","21.10"
"Hidalgo","21.00"
"Zacatecas","19.79"
"Chihuahua","16.25"
"Guanajuato","15.81"
"Baja California Sur","14.28"
