"Estado","% Ocupación"
"Ciudad de México","84.75"
"Querétaro","80.55"
"Zacatecas","80.00"
"Tlaxcala","75.00"
"Yucatán","74.28"
"México","71.28"
"Nuevo León","63.51"
"Guanajuato","57.83"
"Puebla","57.61"
"Oaxaca","54.38"
"Tabasco","50.74"
"Jalisco","50.00"
"Aguascalientes","50.00"
"Hidalgo","48.38"
"Morelos","46.87"
"San Luis Potosí","43.82"
"Durango","43.05"
"Veracruz de Ignacio de La Llave","42.95"
"Guerrero","41.02"
"Tamaulipas","39.31"
"Colima","33.33"
"Michoacán de Ocampo","33.33"
"Sinaloa","32.74"
"Baja California","30.00"
"Chihuahua","27.18"
"Sonora","22.36"
"Quintana Roo","21.33"
"Coahuila de Zaragoza","16.36"
"Baja California Sur","14.28"
"Chiapas","7.35"
"Nayarit","6.66"
"Campeche","6.06"
