"Estado","% Ocupación"
"Ciudad de México","82.09"
"México","76.08"
"Nuevo León","72.39"
"Aguascalientes","69.00"
"Hidalgo","62.92"
"Colima","59.34"
"Baja California","53.69"
"Puebla","52.19"
"Oaxaca","51.63"
"Nayarit","51.48"
"Jalisco","50.61"
"Querétaro","50.45"
"Tlaxcala","49.34"
"Veracruz de Ignacio de La Llave","48.21"
"San Luis Potosí","47.91"
"Tabasco","45.78"
"Guanajuato","44.86"
"Morelos","42.57"
"Guerrero","41.39"
"Michoacán de Ocampo","40.00"
"Zacatecas","40.00"
"Sonora","39.46"
"Sinaloa","37.80"
"Baja California Sur","37.37"
"Coahuila de Zaragoza","34.05"
"Durango","32.20"
"Yucatán","29.10"
"Tamaulipas","26.66"
"Chihuahua","24.71"
"Quintana Roo","24.10"
"Chiapas","16.86"
"Campeche","4.72"
