"Estado","% Ocupación"
"Tlaxcala","100.00"
"Colima","100.00"
"Sinaloa","100.00"
"México","70.46"
"Querétaro","65.51"
"Veracruz de Ignacio de La Llave","65.38"
"Guerrero","65.11"
"Ciudad de México","62.21"
"Morelos","60.71"
"Puebla","56.06"
"Oaxaca","51.16"
"Quintana Roo","41.53"
"Chiapas","40.62"
"Yucatán","34.48"
"Tabasco","31.61"
"Baja California","30.43"
"Michoacán de Ocampo","29.41"
"Hidalgo","28.57"
"Guanajuato","23.37"
"Chihuahua","22.36"
"San Luis Potosí","21.62"
"Sonora","18.51"
"Nuevo León","17.08"
"Tamaulipas","13.68"
"Zacatecas","13.63"
"Jalisco","11.06"
"Campeche","8.82"
"Durango","6.89"
"Aguascalientes","5.55"
"Coahuila de Zaragoza","5.55"
"Baja California Sur","0.00"
"Nayarit","0.00"
