"Estado","% Ocupación"
"Ciudad de México","85.52"
"México","83.00"
"Nuevo León","72.28"
"Baja California","58.38"
"Tlaxcala","54.91"
"Hidalgo","53.61"
"Morelos","51.32"
"Tabasco","50.00"
"Querétaro","47.05"
"Jalisco","46.69"
"Sonora","45.41"
"Oaxaca","43.37"
"Coahuila de Zaragoza","43.03"
"Aguascalientes","41.74"
"Puebla","39.15"
"Durango","37.39"
"Guanajuato","35.17"
"San Luis Potosí","35.10"
"Michoacán de Ocampo","34.80"
"Zacatecas","33.33"
"Sinaloa","31.71"
"Veracruz de Ignacio de La Llave","31.60"
"Colima","28.04"
"Baja California Sur","27.46"
"Yucatán","25.36"
"Guerrero","25.23"
"Nayarit","20.68"
"Chihuahua","18.72"
"Tamaulipas","17.66"
"Quintana Roo","17.41"
"Chiapas","9.55"
"Campeche","3.87"
