"Estado","% Ocupación"
"Colima","53.00"
"Nuevo León","51.97"
"Nayarit","49.20"
"Ciudad de México","45.38"
"Durango","39.80"
"Hidalgo","39.00"
"México","37.10"
"Michoacán de Ocampo","36.69"
"Veracruz de Ignacio de La Llave","36.59"
"Guerrero","34.32"
"Coahuila de Zaragoza","34.08"
"Puebla","31.13"
"Zacatecas","29.67"
"Querétaro","28.57"
"Baja California","26.74"
"Tamaulipas","26.09"
"Baja California Sur","25.57"
"Sinaloa","25.39"
"Chihuahua","24.83"
"Guanajuato","24.65"
"Yucatán","23.31"
"Oaxaca","23.09"
"San Luis Potosí","21.63"
"Jalisco","21.20"
"Tabasco","20.18"
"Aguascalientes","19.91"
"Quintana Roo","18.95"
"Morelos","18.75"
"Tlaxcala","13.75"
"Sonora","12.15"
"Chiapas","6.97"
"Campeche","6.51"
