"Estado","% Ocupación"
"Ciudad de México","73.93"
"México","69.28"
"Guerrero","62.16"
"Sonora","58.87"
"Morelos","54.80"
"Baja California","51.73"
"Tlaxcala","51.41"
"Puebla","51.11"
"Tabasco","48.22"
"Veracruz de Ignacio de La Llave","48.11"
"Guanajuato","47.80"
"Hidalgo","45.73"
"Nayarit","44.51"
"Oaxaca","43.78"
"Sinaloa","40.00"
"Chiapas","39.46"
"Michoacán de Ocampo","35.72"
"Coahuila de Zaragoza","34.95"
"Yucatán","34.38"
"Jalisco","33.75"
"Colima","31.62"
"Querétaro","30.56"
"Durango","28.26"
"Nuevo León","25.78"
"Quintana Roo","22.99"
"Tamaulipas","21.85"
"Campeche","21.68"
"Chihuahua","20.85"
"Aguascalientes","17.15"
"San Luis Potosí","17.14"
"Zacatecas","14.90"
"Baja California Sur","6.71"
