"Estado","% Ocupación"
"Ciudad de México","51.00"
"Puebla","47.61"
"Morelos","47.28"
"Oaxaca","46.54"
"México","42.48"
"Querétaro","39.02"
"Guerrero","29.08"
"Hidalgo","25.43"
"Nuevo León","24.63"
"Michoacán de Ocampo","24.40"
"Veracruz de Ignacio de La Llave","22.38"
"Tabasco","22.30"
"Aguascalientes","21.62"
"Baja California Sur","21.29"
"Guanajuato","20.10"
"Durango","19.14"
"Jalisco","17.73"
"Colima","16.50"
"Sinaloa","16.23"
"Zacatecas","16.09"
"Chihuahua","15.21"
"Nayarit","15.18"
"San Luis Potosí","13.45"
"Sonora","13.07"
"Yucatán","12.91"
"Tamaulipas","12.60"
"Tlaxcala","12.32"
"Quintana Roo","10.73"
"Coahuila de Zaragoza","9.10"
"Baja California","7.12"
"Chiapas","5.83"
"Campeche","4.63"
