"Estado","% Ocupación"
"Nuevo León","56.65"
"Colima","55.42"
"Aguascalientes","52.23"
"Ciudad de México","43.14"
"Durango","40.62"
"Baja California","40.15"
"Puebla","39.93"
"San Luis Potosí","38.77"
"Zacatecas","33.97"
"Querétaro","33.56"
"México","33.05"
"Tlaxcala","32.33"
"Coahuila de Zaragoza","32.23"
"Jalisco","31.81"
"Veracruz de Ignacio de La Llave","30.75"
"Tabasco","28.81"
"Tamaulipas","28.37"
"Yucatán","28.37"
"Sinaloa","27.96"
"Oaxaca","27.34"
"Quintana Roo","25.60"
"Michoacán de Ocampo","25.48"
"Baja California Sur","24.53"
"Morelos","21.29"
"Hidalgo","20.31"
"Chihuahua","20.17"
"Nayarit","19.13"
"Sonora","15.08"
"Guanajuato","14.16"
"Guerrero","11.96"
"Chiapas","8.92"
"Campeche","8.27"
