"Estado","% Ocupación"
"Ciudad de México","32.61"
"Sinaloa","26.86"
"México","18.45"
"Chihuahua","11.11"
"Hidalgo","11.11"
"Campeche","9.09"
"Guerrero","8.57"
"Oaxaca","7.81"
"Aguascalientes","7.50"
"Baja California Sur","7.14"
"Tlaxcala","7.14"
"Chiapas","6.66"
"Quintana Roo","6.57"
"Coahuila de Zaragoza","5.22"
"Yucatán","5.20"
"Baja California","5.19"
"Zacatecas","5.17"
"Veracruz de Ignacio de La Llave","5.10"
"Morelos","5.08"
"Michoacán de Ocampo","3.57"
"Nuevo León","3.52"
"Nayarit","3.44"
"Tamaulipas","3.27"
"Sonora","2.27"
"Querétaro","2.08"
"Tabasco","2.04"
"Jalisco","2.03"
"Guanajuato","1.98"
"Puebla","1.37"
"San Luis Potosí","1.28"
"Colima","0.00"
"Durango","0.00"
