"Estado","% Ocupación"
"Tlaxcala","100.00"
"Sinaloa","100.00"
"Colima","100.00"
"México","71.53"
"Querétaro","65.51"
"Baja California","65.27"
"Guerrero","63.41"
"Veracruz de Ignacio de La Llave","60.95"
"Morelos","57.14"
"Ciudad de México","57.14"
"Puebla","54.28"
"Oaxaca","42.22"
"Chiapas","41.46"
"Quintana Roo","39.68"
"Tabasco","31.97"
"Yucatán","31.57"
"Hidalgo","26.53"
"Guanajuato","25.33"
"Coahuila de Zaragoza","24.00"
"Michoacán de Ocampo","23.52"
"Chihuahua","20.27"
"San Luis Potosí","18.91"
"Tamaulipas","16.27"
"Zacatecas","15.78"
"Nuevo León","14.41"
"Sonora","13.79"
"Jalisco","11.76"
"Campeche","10.81"
"Aguascalientes","5.55"
"Durango","3.44"
"Nayarit","0.00"
"Baja California Sur","0.00"
