"Estado","% Ocupación"
"Yucatán","43.00"
"Ciudad de México","41.45"
"Querétaro","32.74"
"Chihuahua","32.14"
"Tabasco","30.60"
"México","30.23"
"Aguascalientes","27.97"
"Michoacán de Ocampo","26.27"
"Oaxaca","24.36"
"Colima","24.32"
"Puebla","24.00"
"Veracruz de Ignacio de La Llave","22.54"
"Sinaloa","21.98"
"Tlaxcala","21.42"
"Hidalgo","21.07"
"Durango","20.00"
"Nuevo León","19.52"
"Morelos","18.29"
"San Luis Potosí","16.87"
"Jalisco","16.45"
"Guerrero","15.41"
"Tamaulipas","14.23"
"Baja California Sur","12.29"
"Sonora","9.92"
"Baja California","9.73"
"Guanajuato","8.90"
"Nayarit","8.65"
"Coahuila de Zaragoza","8.11"
"Quintana Roo","7.37"
"Zacatecas","7.27"
"Chiapas","6.93"
"Campeche","3.87"
