"Estado","% Ocupación"
"Nayarit","76.66"
"Nuevo León","72.78"
"Tabasco","72.43"
"Coahuila de Zaragoza","67.06"
"Colima","64.37"
"Veracruz de Ignacio de La Llave","62.98"
"Puebla","60.58"
"Guanajuato","59.92"
"Sonora","55.56"
"Tamaulipas","54.60"
"Baja California Sur","53.12"
"Ciudad de México","52.61"
"Zacatecas","47.32"
"México","47.02"
"Sinaloa","44.90"
"Quintana Roo","42.89"
"San Luis Potosí","41.91"
"Baja California","41.64"
"Hidalgo","40.99"
"Yucatán","40.40"
"Oaxaca","39.49"
"Tlaxcala","38.21"
"Michoacán de Ocampo","37.82"
"Guerrero","33.49"
"Durango","32.89"
"Morelos","31.59"
"Chiapas","31.49"
"Campeche","31.21"
"Jalisco","29.75"
"Querétaro","27.96"
"Aguascalientes","25.59"
"Chihuahua","24.30"
