"Estado","% Ocupación"
"Nuevo León","69.72"
"Tabasco","68.59"
"Puebla","56.71"
"Colima","54.16"
"Veracruz de Ignacio de La Llave","52.29"
"Baja California","50.87"
"Ciudad de México","48.72"
"Sinaloa","47.80"
"Nayarit","45.16"
"Yucatán","43.44"
"México","42.09"
"Tlaxcala","41.66"
"Coahuila de Zaragoza","39.89"
"San Luis Potosí","38.07"
"Quintana Roo","36.87"
"Tamaulipas","34.71"
"Aguascalientes","34.66"
"Zacatecas","34.66"
"Sonora","34.38"
"Oaxaca","30.76"
"Durango","29.46"
"Baja California Sur","29.44"
"Jalisco","27.23"
"Querétaro","26.42"
"Guerrero","25.43"
"Chihuahua","25.20"
"Chiapas","24.02"
"Campeche","23.18"
"Michoacán de Ocampo","23.07"
"Hidalgo","22.95"
"Morelos","20.96"
"Guanajuato","20.93"
