"Estado","% Ocupación"
"Nuevo León","65.14"
"Tabasco","62.44"
"Puebla","58.91"
"Colima","55.69"
"Sinaloa","54.28"
"Veracruz de Ignacio de La Llave","51.22"
"Baja California","49.82"
"Ciudad de México","46.40"
"Coahuila de Zaragoza","45.81"
"Nayarit","44.56"
"San Luis Potosí","42.71"
"Aguascalientes","41.89"
"Yucatán","41.79"
"México","41.59"
"Zacatecas","41.40"
"Tlaxcala","41.08"
"Quintana Roo","38.38"
"Durango","35.51"
"Tamaulipas","34.01"
"Jalisco","29.89"
"Oaxaca","27.55"
"Querétaro","27.50"
"Sonora","26.56"
"Guerrero","26.29"
"Baja California Sur","25.56"
"Michoacán de Ocampo","25.42"
"Hidalgo","24.70"
"Chihuahua","24.59"
"Chiapas","23.23"
"Morelos","19.46"
"Guanajuato","19.25"
"Campeche","15.21"
