"Estado","% Ocupación"
"Nayarit","53.72"
"Colima","51.51"
"Nuevo León","46.86"
"Ciudad de México","43.74"
"Hidalgo","36.83"
"Guerrero","36.78"
"México","35.50"
"Michoacán de Ocampo","35.05"
"Veracruz de Ignacio de La Llave","33.96"
"Puebla","30.48"
"Durango","30.46"
"Baja California Sur","27.81"
"Coahuila de Zaragoza","27.42"
"Zacatecas","26.85"
"Sinaloa","26.16"
"Baja California","25.30"
"Tamaulipas","24.80"
"Oaxaca","24.74"
"Querétaro","23.13"
"Tabasco","23.08"
"San Luis Potosí","22.96"
"Guanajuato","22.85"
"Aguascalientes","22.60"
"Quintana Roo","22.34"
"Chihuahua","21.79"
"Jalisco","21.30"
"Morelos","21.27"
"Yucatán","19.84"
"Sonora","16.95"
"Tlaxcala","16.42"
"Chiapas","5.90"
"Campeche","4.60"
