"Estado","% Ocupación"
"Ciudad de México","77.39"
"México","74.86"
"Guerrero","58.31"
"Tlaxcala","56.25"
"Sonora","55.37"
"Baja California","51.99"
"Puebla","51.80"
"Tabasco","48.90"
"Veracruz de Ignacio de La Llave","47.35"
"Morelos","46.00"
"Guanajuato","44.03"
"Nayarit","43.12"
"Hidalgo","41.40"
"Oaxaca","40.70"
"Querétaro","38.88"
"Chiapas","36.35"
"Sinaloa","35.68"
"Yucatán","35.04"
"Coahuila de Zaragoza","34.97"
"Jalisco","33.66"
"Michoacán de Ocampo","29.93"
"Nuevo León","24.97"
"Colima","24.34"
"Chihuahua","21.56"
"Durango","20.91"
"Aguascalientes","20.58"
"Quintana Roo","19.77"
"Campeche","19.25"
"Tamaulipas","14.44"
"San Luis Potosí","14.00"
"Zacatecas","10.66"
"Baja California Sur","9.80"
