"Estado","% Ocupación"
"Ciudad de México","61.06"
"Colima","60.00"
"Querétaro","59.37"
"Nuevo León","56.69"
"Aguascalientes","54.54"
"Durango","51.78"
"Chihuahua","49.49"
"Baja California","48.95"
"Oaxaca","44.66"
"Yucatán","42.85"
"Michoacán de Ocampo","40.47"
"Tamaulipas","37.03"
"Zacatecas","36.66"
"Veracruz de Ignacio de La Llave","34.22"
"San Luis Potosí","32.69"
"Puebla","32.67"
"Jalisco","31.47"
"México","30.55"
"Sinaloa","30.30"
"Guerrero","28.57"
"Quintana Roo","28.23"
"Tabasco","26.31"
"Sonora","23.52"
"Guanajuato","21.42"
"Coahuila de Zaragoza","20.00"
"Hidalgo","19.58"
"Chiapas","11.25"
"Morelos","8.75"
"Campeche","8.33"
"Baja California Sur","6.66"
"Nayarit","3.33"
"Tlaxcala","0.00"
