"Estado","% Ocupación"
"Tabasco","80.77"
"Nayarit","75.90"
"Nuevo León","73.39"
"Guanajuato","61.90"
"Veracruz de Ignacio de La Llave","61.13"
"Sonora","60.54"
"Puebla","59.36"
"Colima","58.88"
"México","53.70"
"Ciudad de México","53.69"
"Baja California","53.09"
"Coahuila de Zaragoza","52.90"
"Tamaulipas","47.89"
"Sinaloa","47.23"
"Tlaxcala","44.11"
"Quintana Roo","38.49"
"Campeche","37.28"
"Guerrero","37.01"
"Oaxaca","36.55"
"Hidalgo","36.23"
"Chiapas","35.77"
"Yucatán","29.55"
"San Luis Potosí","29.16"
"Aguascalientes","27.95"
"Durango","27.46"
"Michoacán de Ocampo","27.12"
"Baja California Sur","25.90"
"Morelos","25.37"
"Jalisco","24.30"
"Zacatecas","20.96"
"Chihuahua","20.02"
"Querétaro","18.15"
