"Estado","% Ocupación"
"Querétaro","68.75"
"Ciudad de México","64.07"
"Nuevo León","56.00"
"Aguascalientes","53.96"
"Durango","49.12"
"Chihuahua","47.05"
"Yucatán","44.82"
"Puebla","41.57"
"Oaxaca","40.95"
"Veracruz de Ignacio de La Llave","39.73"
"Baja California","37.97"
"Michoacán de Ocampo","35.00"
"Jalisco","34.98"
"México","32.88"
"Sinaloa","30.61"
"Guerrero","30.35"
"Zacatecas","30.00"
"Sonora","29.31"
"Tamaulipas","28.92"
"Quintana Roo","27.38"
"San Luis Potosí","26.21"
"Tabasco","25.43"
"Tlaxcala","25.00"
"Guanajuato","23.07"
"Colima","20.00"
"Hidalgo","15.29"
"Morelos","12.50"
"Coahuila de Zaragoza","12.12"
"Chiapas","11.39"
"Baja California Sur","6.66"
"Campeche","2.94"
"Nayarit","0.00"
