"Estado","% Ocupación"
"Ciudad de México","76.49"
"Guanajuato","64.51"
"México","63.07"
"Durango","60.86"
"Hidalgo","57.54"
"Nuevo León","52.71"
"Coahuila de Zaragoza","51.62"
"Baja California","48.42"
"Zacatecas","44.21"
"Aguascalientes","43.36"
"Sonora","42.11"
"Querétaro","41.86"
"Oaxaca","32.12"
"Chihuahua","31.93"
"Nayarit","30.66"
"Morelos","29.79"
"Puebla","29.78"
"Guerrero","26.88"
"Jalisco","26.83"
"Michoacán de Ocampo","24.62"
"San Luis Potosí","21.47"
"Tabasco","20.43"
"Tamaulipas","19.50"
"Veracruz de Ignacio de La Llave","18.88"
"Quintana Roo","17.34"
"Sinaloa","16.62"
"Colima","16.21"
"Baja California Sur","15.47"
"Tlaxcala","12.56"
"Yucatán","8.69"
"Campeche","2.91"
"Chiapas","2.83"
