"Estado","% Ocupación"
"Yucatán","34.88"
"Tabasco","31.62"
"Colima","23.07"
"Baja California Sur","22.34"
"Nuevo León","20.24"
"Tamaulipas","19.82"
"Quintana Roo","18.72"
"Nayarit","16.00"
"Baja California","15.82"
"Sonora","14.37"
"Chihuahua","14.06"
"Sinaloa","12.90"
"Puebla","12.29"
"Aguascalientes","10.69"
"Campeche","9.90"
"Michoacán de Ocampo","9.50"
"Coahuila de Zaragoza","9.48"
"Ciudad de México","9.29"
"Durango","9.27"
"Jalisco","9.01"
"México","8.14"
"Veracruz de Ignacio de La Llave","7.73"
"Tlaxcala","7.54"
"Guerrero","7.54"
"Zacatecas","6.76"
"Querétaro","5.76"
"Hidalgo","5.69"
"Morelos","5.49"
"Oaxaca","5.17"
"Chiapas","3.76"
"San Luis Potosí","3.73"
"Guanajuato","1.58"
