"Estado","% Ocupación"
"Nayarit","81.36"
"Nuevo León","78.85"
"Tabasco","65.35"
"Colima","65.10"
"Coahuila de Zaragoza","64.73"
"Puebla","60.74"
"Veracruz de Ignacio de La Llave","59.39"
"Guanajuato","58.01"
"Tamaulipas","51.66"
"Ciudad de México","50.94"
"Baja California Sur","50.19"
"Sonora","48.71"
"México","45.47"
"Oaxaca","41.41"
"Baja California","40.65"
"Michoacán de Ocampo","40.44"
"San Luis Potosí","40.44"
"Quintana Roo","39.90"
"Yucatán","39.49"
"Sinaloa","39.05"
"Hidalgo","37.59"
"Zacatecas","36.59"
"Campeche","33.18"
"Durango","32.77"
"Morelos","32.55"
"Guerrero","31.31"
"Chiapas","29.69"
"Aguascalientes","28.26"
"Querétaro","28.24"
"Chihuahua","26.07"
"Jalisco","24.85"
"Tlaxcala","24.04"
