"Estado","% Ocupación"
"Tabasco","58.53"
"Nuevo León","57.62"
"Colima","56.25"
"Veracruz de Ignacio de La Llave","53.90"
"Zacatecas","51.51"
"Puebla","50.35"
"Ciudad de México","49.31"
"Baja California","49.12"
"Tlaxcala","46.32"
"Yucatán","45.66"
"Coahuila de Zaragoza","45.09"
"Sinaloa","43.96"
"México","43.26"
"San Luis Potosí","42.32"
"Aguascalientes","40.39"
"Durango","37.50"
"Quintana Roo","37.30"
"Nayarit","35.00"
"Tamaulipas","32.01"
"Jalisco","30.11"
"Baja California Sur","29.82"
"Sonora","29.60"
"Oaxaca","28.05"
"Hidalgo","26.61"
"Querétaro","25.62"
"Guerrero","25.11"
"Morelos","24.67"
"Michoacán de Ocampo","24.58"
"Chiapas","22.92"
"Guanajuato","21.71"
"Chihuahua","20.38"
"Campeche","19.70"
