"Estado","% Ocupación"
"Ciudad de México","62.72"
"Colima","45.78"
"Tlaxcala","45.12"
"Aguascalientes","44.86"
"México","43.85"
"Tabasco","40.24"
"Nuevo León","39.08"
"Oaxaca","35.10"
"Yucatán","34.53"
"San Luis Potosí","34.45"
"Michoacán de Ocampo","34.07"
"Veracruz de Ignacio de La Llave","34.06"
"Querétaro","32.61"
"Jalisco","32.30"
"Morelos","31.81"
"Puebla","30.82"
"Hidalgo","29.22"
"Nayarit","25.85"
"Guerrero","25.80"
"Guanajuato","24.33"
"Durango","23.40"
"Sinaloa","23.37"
"Baja California","23.34"
"Zacatecas","23.07"
"Chihuahua","22.08"
"Baja California Sur","20.10"
"Coahuila de Zaragoza","17.91"
"Sonora","16.10"
"Tamaulipas","13.78"
"Quintana Roo","8.71"
"Chiapas","6.04"
"Campeche","3.05"
