"Estado","% Ocupación"
"Ciudad de México","60.71"
"Aguascalientes","57.33"
"Zacatecas","51.35"
"Nuevo León","50.00"
"Durango","46.08"
"Baja California","42.25"
"Querétaro","41.29"
"Coahuila de Zaragoza","40.62"
"Chihuahua","38.85"
"México","38.76"
"Oaxaca","30.18"
"San Luis Potosí","28.50"
"Sonora","28.38"
"Jalisco","23.90"
"Hidalgo","23.44"
"Tabasco","22.79"
"Sinaloa","21.60"
"Morelos","21.23"
"Guanajuato","19.74"
"Tamaulipas","19.64"
"Puebla","18.95"
"Michoacán de Ocampo","18.00"
"Guerrero","17.85"
"Veracruz de Ignacio de La Llave","17.51"
"Yucatán","12.69"
"Baja California Sur","11.94"
"Colima","11.22"
"Nayarit","11.11"
"Tlaxcala","11.01"
"Quintana Roo","10.07"
"Campeche","1.11"
"Chiapas","0.39"
