"Estado","% Ocupación"
"Zacatecas","88.88"
"Tlaxcala","87.50"
"Ciudad de México","82.42"
"Querétaro","77.77"
"Durango","74.19"
"Nuevo León","62.73"
"Aguascalientes","59.81"
"Michoacán de Ocampo","56.00"
"Oaxaca","54.66"
"México","54.50"
"Tabasco","52.38"
"Coahuila de Zaragoza","48.78"
"Hidalgo","47.56"
"Yucatán","47.22"
"Jalisco","46.66"
"Baja California","45.78"
"Sonora","44.44"
"Chihuahua","43.93"
"Guanajuato","40.36"
"Sinaloa","39.56"
"Morelos","35.00"
"Puebla","34.78"
"Veracruz de Ignacio de La Llave","34.75"
"San Luis Potosí","27.27"
"Tamaulipas","26.85"
"Guerrero","25.60"
"Colima","15.78"
"Quintana Roo","14.94"
"Baja California Sur","11.11"
"Campeche","8.57"
"Chiapas","7.57"
"Nayarit","0.00"
