"Estado","% Ocupación"
"Nuevo León","63.55"
"Colima","62.19"
"San Luis Potosí","48.66"
"Yucatán","47.43"
"Aguascalientes","44.82"
"Ciudad de México","44.18"
"Tlaxcala","41.22"
"Baja California","40.55"
"Puebla","39.13"
"Zacatecas","37.26"
"México","36.72"
"Tamaulipas","34.89"
"Nayarit","34.42"
"Veracruz de Ignacio de La Llave","34.32"
"Quintana Roo","33.91"
"Tabasco","33.63"
"Querétaro","31.70"
"Oaxaca","31.34"
"Sinaloa","31.17"
"Baja California Sur","30.27"
"Coahuila de Zaragoza","29.91"
"Durango","29.16"
"Jalisco","28.83"
"Michoacán de Ocampo","26.33"
"Hidalgo","23.38"
"Guerrero","22.94"
"Morelos","19.35"
"Sonora","18.05"
"Guanajuato","17.92"
"Chihuahua","17.22"
"Chiapas","15.15"
"Campeche","11.51"
