"Estado","% Ocupación"
"Colima","43.00"
"Ciudad de México","40.92"
"Aguascalientes","40.09"
"Nuevo León","38.39"
"Chihuahua","31.55"
"México","29.96"
"Querétaro","29.55"
"Zacatecas","28.57"
"Coahuila de Zaragoza","27.35"
"Baja California","26.37"
"Durango","25.74"
"San Luis Potosí","25.00"
"Puebla","24.85"
"Jalisco","24.80"
"Oaxaca","23.98"
"Sinaloa","23.89"
"Michoacán de Ocampo","23.25"
"Baja California Sur","22.11"
"Tabasco","21.42"
"Veracruz de Ignacio de La Llave","21.17"
"Tamaulipas","19.74"
"Nayarit","18.75"
"Hidalgo","18.33"
"Quintana Roo","16.66"
"Morelos","15.95"
"Tlaxcala","15.71"
"Yucatán","15.47"
"Guerrero","14.59"
"Sonora","8.73"
"Guanajuato","8.09"
"Chiapas","4.26"
"Campeche","2.68"
