"Estado","% Ocupación"
"Aguascalientes","45.53"
"Nuevo León","44.32"
"Ciudad de México","41.67"
"Colima","37.16"
"Querétaro","33.92"
"Coahuila de Zaragoza","32.09"
"Baja California","31.14"
"Durango","30.76"
"Zacatecas","30.06"
"Puebla","29.90"
"San Luis Potosí","29.81"
"México","28.88"
"Veracruz de Ignacio de La Llave","27.91"
"Michoacán de Ocampo","25.73"
"Yucatán","25.00"
"Jalisco","24.85"
"Sinaloa","24.11"
"Quintana Roo","23.52"
"Chihuahua","23.43"
"Oaxaca","23.20"
"Tamaulipas","22.88"
"Baja California Sur","20.28"
"Tabasco","19.45"
"Hidalgo","19.16"
"Nayarit","18.51"
"Tlaxcala","18.11"
"Guerrero","16.45"
"Guanajuato","14.60"
"Morelos","14.47"
"Sonora","8.62"
"Campeche","8.08"
"Chiapas","4.59"
