"Estado","% Ocupación"
"Querétaro","77.14"
"Yucatán","58.97"
"Ciudad de México","56.83"
"México","45.58"
"Puebla","35.84"
"Tabasco","33.33"
"Aguascalientes","31.03"
"Durango","30.15"
"Tamaulipas","30.00"
"Chihuahua","29.59"
"Morelos","27.14"
"Michoacán de Ocampo","27.02"
"Oaxaca","25.74"
"Sinaloa","25.22"
"Tlaxcala","25.00"
"Veracruz de Ignacio de La Llave","24.81"
"San Luis Potosí","22.22"
"Zacatecas","20.00"
"Nuevo León","19.95"
"Jalisco","19.52"
"Guerrero","19.09"
"Sonora","18.18"
"Guanajuato","18.00"
"Quintana Roo","17.56"
"Colima","16.66"
"Hidalgo","14.75"
"Baja California","13.63"
"Coahuila de Zaragoza","10.90"
"Chiapas","7.93"
"Campeche","3.12"
"Baja California Sur","0.00"
"Nayarit","0.00"
