"Estado","% Ocupación"
"Ciudad de México","79.16"
"México","74.32"
"Guerrero","59.95"
"Chiapas","58.24"
"Baja California","56.08"
"Morelos","53.43"
"Veracruz de Ignacio de La Llave","46.10"
"Tlaxcala","45.13"
"Puebla","44.26"
"Oaxaca","43.55"
"Sonora","43.50"
"Tabasco","42.75"
"Nayarit","38.03"
"Sinaloa","37.56"
"Hidalgo","35.56"
"Quintana Roo","33.65"
"Guanajuato","31.00"
"Coahuila de Zaragoza","28.14"
"Jalisco","25.73"
"Querétaro","25.31"
"Chihuahua","25.03"
"Yucatán","23.45"
"Colima","23.14"
"Nuevo León","22.22"
"Michoacán de Ocampo","21.73"
"Aguascalientes","15.42"
"Campeche","15.22"
"Durango","13.75"
"Tamaulipas","12.05"
"San Luis Potosí","11.22"
"Zacatecas","9.05"
"Baja California Sur","8.26"
