"Estado","% Ocupación"
"Ciudad de México","33.84"
"Baja California","23.59"
"México","21.38"
"Baja California Sur","20.96"
"Tabasco","11.80"
"Guerrero","11.76"
"Sinaloa","9.54"
"Quintana Roo","8.92"
"Morelos","7.50"
"Hidalgo","7.04"
"Coahuila de Zaragoza","5.41"
"Nuevo León","4.79"
"Yucatán","4.78"
"Puebla","4.30"
"Michoacán de Ocampo","4.09"
"Guanajuato","3.43"
"Oaxaca","3.26"
"Nayarit","3.22"
"Veracruz de Ignacio de La Llave","2.94"
"Campeche","2.94"
"Chiapas","2.85"
"Chihuahua","2.77"
"Jalisco","2.55"
"Tlaxcala","2.54"
"San Luis Potosí","1.57"
"Aguascalientes","1.55"
"Tamaulipas","1.44"
"Querétaro","1.17"
"Sonora","0.74"
"Colima","0.70"
"Durango","0.00"
"Zacatecas","0.00"
