"Estado","% Ocupación"
"Baja California","28.22"
"Ciudad de México","23.53"
"Sinaloa","21.64"
"Baja California Sur","20.00"
"Quintana Roo","19.37"
"México","17.35"
"Tabasco","13.09"
"Tlaxcala","10.86"
"Guerrero","10.40"
"Morelos","10.00"
"Hidalgo","8.84"
"Chihuahua","8.62"
"Campeche","7.31"
"Yucatán","6.66"
"Michoacán de Ocampo","6.28"
"Veracruz de Ignacio de La Llave","6.15"
"Chiapas","6.12"
"Oaxaca","6.08"
"Durango","5.81"
"Jalisco","4.48"
"Puebla","4.43"
"Colima","4.16"
"Tamaulipas","4.14"
"Coahuila de Zaragoza","3.93"
"Nuevo León","3.76"
"Guanajuato","3.45"
"San Luis Potosí","3.36"
"Aguascalientes","2.94"
"Sonora","2.51"
"Nayarit","2.38"
"Querétaro","2.36"
"Zacatecas","0.00"
