"Estado","% Ocupación"
"Baja California Sur","33.91"
"Quintana Roo","32.55"
"Tabasco","27.55"
"Durango","25.88"
"Nuevo León","24.22"
"Nayarit","24.13"
"Tamaulipas","19.34"
"Yucatán","16.83"
"Veracruz de Ignacio de La Llave","16.10"
"Sonora","15.85"
"Sinaloa","15.25"
"Hidalgo","15.20"
"Baja California","15.19"
"Oaxaca","13.76"
"Chihuahua","13.30"
"Puebla","12.48"
"Ciudad de México","12.33"
"Coahuila de Zaragoza","12.06"
"México","11.70"
"Aguascalientes","11.56"
"Jalisco","11.32"
"Zacatecas","10.74"
"Guerrero","10.52"
"Michoacán de Ocampo","8.54"
"Morelos","8.20"
"Colima","8.13"
"Querétaro","6.46"
"Tlaxcala","5.69"
"Campeche","5.05"
"Guanajuato","4.21"
"Chiapas","3.89"
"San Luis Potosí","3.42"
