"Estado","% Ocupación"
"Puebla","22.59"
"Quintana Roo","21.96"
"Guerrero","21.16"
"Chihuahua","20.23"
"Ciudad de México","20.18"
"Durango","17.88"
"Morelos","16.66"
"México","15.32"
"Tabasco","14.91"
"Zacatecas","13.75"
"Hidalgo","13.03"
"Querétaro","12.68"
"Baja California Sur","12.45"
"Sinaloa","12.26"
"Nuevo León","12.15"
"Tamaulipas","12.11"
"Oaxaca","11.88"
"Nayarit","11.73"
"Aguascalientes","11.63"
"Veracruz de Ignacio de La Llave","11.60"
"Baja California","11.12"
"Michoacán de Ocampo","10.83"
"Sonora","10.21"
"Yucatán","9.72"
"Jalisco","8.62"
"Tlaxcala","7.32"
"Guanajuato","5.94"
"San Luis Potosí","5.67"
"Chiapas","5.27"
"Colima","5.10"
"Coahuila de Zaragoza","4.54"
"Campeche","1.80"
