"Estado","% Ocupación"
"Nayarit","100.00"
"Querétaro","66.66"
"Zacatecas","50.00"
"Ciudad de México","49.92"
"Yucatán","42.85"
"Aguascalientes","42.10"
"Tabasco","41.50"
"México","33.81"
"Chihuahua","31.03"
"Guerrero","30.39"
"Veracruz de Ignacio de La Llave","30.06"
"Puebla","29.72"
"Durango","26.31"
"Oaxaca","25.00"
"Sinaloa","24.32"
"Nuevo León","22.75"
"Sonora","21.73"
"San Luis Potosí","20.48"
"Jalisco","19.25"
"Michoacán de Ocampo","16.66"
"Tamaulipas","16.50"
"Hidalgo","15.68"
"Quintana Roo","14.75"
"Colima","11.11"
"Guanajuato","10.25"
"Baja California","9.52"
"Morelos","8.57"
"Chiapas","4.76"
"Campeche","3.12"
"Coahuila de Zaragoza","2.85"
"Tlaxcala","0.00"
"Baja California Sur","0.00"
