"Estado","% Ocupación"
"Baja California","71.42"
"México","60.83"
"Chiapas","59.45"
"Ciudad de México","58.23"
"Guerrero","55.28"
"Puebla","48.27"
"Sinaloa","47.41"
"Veracruz de Ignacio de La Llave","46.26"
"Sonora","38.26"
"Oaxaca","32.80"
"Nayarit","32.30"
"Tabasco","30.82"
"Tlaxcala","30.76"
"Quintana Roo","25.75"
"Morelos","25.00"
"Hidalgo","23.12"
"Chihuahua","23.07"
"Yucatán","23.07"
"Querétaro","22.66"
"Nuevo León","19.87"
"Tamaulipas","17.22"
"Aguascalientes","15.67"
"Baja California Sur","15.38"
"Michoacán de Ocampo","15.26"
"San Luis Potosí","15.17"
"Campeche","13.20"
"Durango","13.00"
"Jalisco","11.24"
"Coahuila de Zaragoza","11.11"
"Colima","10.41"
"Guanajuato","6.98"
"Zacatecas","6.84"
