"Estado","% Ocupación"
"Querétaro","68.75"
"Ciudad de México","63.45"
"Aguascalientes","57.35"
"Zacatecas","56.66"
"Michoacán de Ocampo","52.94"
"Nuevo León","51.90"
"Durango","50.00"
"Tamaulipas","49.20"
"Baja California","47.19"
"Chihuahua","47.05"
"Puebla","46.73"
"Yucatán","40.00"
"Tlaxcala","37.50"
"Veracruz de Ignacio de La Llave","36.30"
"México","35.31"
"Oaxaca","34.61"
"Jalisco","32.85"
"Nayarit","32.72"
"Guerrero","32.71"
"San Luis Potosí","30.76"
"Tabasco","30.70"
"Coahuila de Zaragoza","27.86"
"Quintana Roo","24.41"
"Sinaloa","23.71"
"Guanajuato","18.34"
"Colima","16.66"
"Hidalgo","16.49"
"Baja California Sur","14.70"
"Morelos","13.75"
"Sonora","10.46"
"Chiapas","7.79"
"Campeche","7.69"
