"Estado","% Ocupación"
"Nuevo León","58.66"
"Colima","52.42"
"Aguascalientes","50.51"
"Baja California","43.51"
"Ciudad de México","43.48"
"Puebla","39.02"
"San Luis Potosí","38.91"
"Durango","36.17"
"Coahuila de Zaragoza","34.48"
"Querétaro","33.79"
"Veracruz de Ignacio de La Llave","32.25"
"México","31.93"
"Zacatecas","31.21"
"Jalisco","30.57"
"Sinaloa","28.68"
"Tlaxcala","28.03"
"Hidalgo","27.67"
"Oaxaca","27.58"
"Baja California Sur","26.72"
"Michoacán de Ocampo","26.25"
"Yucatán","25.71"
"Tamaulipas","25.50"
"Tabasco","25.10"
"Quintana Roo","22.45"
"Chihuahua","21.15"
"Morelos","17.53"
"Nayarit","16.08"
"Guanajuato","15.74"
"Guerrero","14.77"
"Campeche","13.23"
"Sonora","12.33"
"Chiapas","8.40"
