"Estado","% Ocupación"
"Zacatecas","89.65"
"Querétaro","75.00"
"Tlaxcala","75.00"
"Tamaulipas","69.30"
"Ciudad de México","67.77"
"Nuevo León","63.30"
"Yucatán","55.10"
"Durango","54.83"
"Veracruz de Ignacio de La Llave","53.23"
"Aguascalientes","50.63"
"Chihuahua","47.61"
"Baja California","47.42"
"Morelos","44.00"
"Nayarit","41.17"
"México","41.17"
"Puebla","37.93"
"San Luis Potosí","37.25"
"Guanajuato","37.07"
"Quintana Roo","36.36"
"Michoacán de Ocampo","34.88"
"Jalisco","34.06"
"Oaxaca","30.92"
"Sinaloa","30.69"
"Tabasco","25.34"
"Hidalgo","24.09"
"Guerrero","24.00"
"Coahuila de Zaragoza","21.53"
"Sonora","19.29"
"Baja California Sur","15.78"
"Colima","10.52"
"Chiapas","9.09"
"Campeche","5.00"
