"Estado","% Ocupación"
"Chihuahua","86.04"
"Durango","67.20"
"Coahuila de Zaragoza","67.17"
"Nuevo León","61.02"
"Ciudad de México","54.23"
"Aguascalientes","50.61"
"Hidalgo","42.34"
"México","38.40"
"Zacatecas","35.34"
"Colima","32.12"
"Baja California","29.78"
"Guerrero","29.18"
"Nayarit","28.66"
"Oaxaca","27.31"
"Querétaro","27.24"
"Guanajuato","26.86"
"Michoacán de Ocampo","24.86"
"Jalisco","24.19"
"Sonora","23.51"
"Puebla","22.88"
"Sinaloa","20.36"
"Veracruz de Ignacio de La Llave","20.31"
"San Luis Potosí","19.57"
"Morelos","17.05"
"Tabasco","16.36"
"Quintana Roo","15.98"
"Tamaulipas","15.69"
"Baja California Sur","13.33"
"Yucatán","10.30"
"Tlaxcala","8.87"
"Chiapas","2.83"
"Campeche","2.77"
