"Estado","% Ocupación"
"Ciudad de México","38.66"
"México","34.97"
"Baja California","30.20"
"Sinaloa","28.67"
"Morelos","24.69"
"Durango","24.13"
"Coahuila de Zaragoza","23.27"
"Baja California Sur","21.00"
"Guerrero","19.19"
"Chihuahua","18.97"
"Puebla","15.64"
"Quintana Roo","15.38"
"Hidalgo","14.81"
"Nayarit","13.79"
"Oaxaca","12.43"
"Tabasco","12.16"
"Campeche","10.00"
"San Luis Potosí","9.03"
"Tamaulipas","8.64"
"Veracruz de Ignacio de La Llave","8.04"
"Chiapas","7.31"
"Michoacán de Ocampo","7.29"
"Sonora","6.87"
"Jalisco","6.48"
"Querétaro","6.45"
"Yucatán","5.97"
"Zacatecas","4.10"
"Guanajuato","4.03"
"Nuevo León","3.40"
"Tlaxcala","2.63"
"Colima","1.19"
"Aguascalientes","0.97"
