"Estado","% Ocupación"
"Querétaro","65.62"
"Ciudad de México","63.05"
"Aguascalientes","59.42"
"Zacatecas","56.66"
"Michoacán de Ocampo","55.10"
"Nuevo León","51.58"
"Tamaulipas","48.36"
"Chihuahua","48.14"
"Puebla","43.61"
"Durango","43.13"
"Yucatán","41.50"
"México","37.77"
"Jalisco","36.38"
"Guerrero","35.86"
"Veracruz de Ignacio de La Llave","33.96"
"Tabasco","32.83"
"Nayarit","32.72"
"Sinaloa","32.35"
"Baja California","31.94"
"Oaxaca","26.92"
"Coahuila de Zaragoza","26.86"
"Tlaxcala","25.00"
"Quintana Roo","23.25"
"San Luis Potosí","23.00"
"Hidalgo","18.55"
"Colima","17.64"
"Guanajuato","16.16"
"Morelos","13.75"
"Sonora","12.32"
"Baja California Sur","12.12"
"Campeche","8.57"
"Chiapas","7.79"
