"Estado","% Ocupación"
"Colima","45.09"
"Ciudad de México","42.63"
"Nuevo León","41.70"
"Aguascalientes","39.23"
"México","30.22"
"San Luis Potosí","28.28"
"Querétaro","28.22"
"Zacatecas","27.38"
"Coahuila de Zaragoza","26.78"
"Durango","26.04"
"Baja California","25.64"
"Puebla","24.75"
"Chihuahua","24.27"
"Sinaloa","24.23"
"Michoacán de Ocampo","22.84"
"Oaxaca","22.59"
"Veracruz de Ignacio de La Llave","22.19"
"Jalisco","22.10"
"Baja California Sur","22.05"
"Quintana Roo","21.00"
"Hidalgo","20.43"
"Tlaxcala","19.40"
"Tamaulipas","19.16"
"Tabasco","17.15"
"Guerrero","15.38"
"Yucatán","14.78"
"Morelos","14.37"
"Nayarit","12.16"
"Sonora","8.97"
"Guanajuato","7.96"
"Campeche","4.34"
"Chiapas","4.21"
