"Estado","% Ocupación"
"Nuevo León","46.60"
"Nayarit","44.38"
"Ciudad de México","43.22"
"Colima","39.17"
"Hidalgo","36.09"
"México","35.35"
"Guerrero","33.20"
"Michoacán de Ocampo","32.20"
"Veracruz de Ignacio de La Llave","31.68"
"Durango","31.04"
"Coahuila de Zaragoza","29.83"
"Puebla","28.41"
"Oaxaca","27.33"
"Zacatecas","26.12"
"Sinaloa","24.49"
"Chihuahua","24.36"
"Tamaulipas","24.19"
"Querétaro","23.09"
"Jalisco","22.33"
"San Luis Potosí","22.31"
"Guanajuato","22.27"
"Baja California","20.96"
"Baja California Sur","20.86"
"Morelos","20.83"
"Tabasco","20.05"
"Quintana Roo","19.76"
"Aguascalientes","18.08"
"Yucatán","17.70"
"Sonora","15.62"
"Tlaxcala","15.19"
"Chiapas","4.87"
"Campeche","4.03"
