"Estado","% Ocupación"
"Baja California","65.13"
"México","62.93"
"Ciudad de México","62.26"
"Puebla","51.54"
"Sonora","50.40"
"Oaxaca","48.92"
"Guerrero","46.66"
"Tabasco","40.79"
"Veracruz de Ignacio de La Llave","40.36"
"Querétaro","38.82"
"Tlaxcala","38.75"
"Chiapas","37.69"
"Sinaloa","36.66"
"Colima","34.69"
"Morelos","32.72"
"Nayarit","31.64"
"Yucatán","29.34"
"San Luis Potosí","28.57"
"Aguascalientes","26.74"
"Campeche","26.47"
"Chihuahua","24.40"
"Nuevo León","22.98"
"Jalisco","21.63"
"Tamaulipas","20.95"
"Hidalgo","19.90"
"Coahuila de Zaragoza","19.37"
"Baja California Sur","18.75"
"Zacatecas","17.56"
"Michoacán de Ocampo","17.52"
"Durango","17.39"
"Quintana Roo","15.78"
"Guanajuato","13.70"
