"Estado","% Ocupación"
"Baja California","63.32"
"México","62.25"
"Ciudad de México","58.08"
"Sonora","51.51"
"Guerrero","50.00"
"Puebla","48.85"
"Oaxaca","48.55"
"Veracruz de Ignacio de La Llave","46.29"
"Tabasco","45.98"
"Querétaro","39.65"
"Tlaxcala","38.96"
"Sinaloa","38.52"
"Colima","34.69"
"Chiapas","33.06"
"Yucatán","32.25"
"Morelos","31.68"
"Nayarit","29.72"
"San Luis Potosí","29.29"
"Campeche","27.69"
"Baja California Sur","26.38"
"Nuevo León","25.35"
"Tamaulipas","24.66"
"Aguascalientes","23.07"
"Chihuahua","22.81"
"Jalisco","21.89"
"Hidalgo","21.53"
"Coahuila de Zaragoza","19.51"
"Michoacán de Ocampo","18.65"
"Zacatecas","16.45"
"Quintana Roo","15.04"
"Durango","14.60"
"Guanajuato","13.11"
