"Estado","% Ocupación"
"Zacatecas","100.00"
"Tlaxcala","100.00"
"Ciudad de México","93.11"
"México","89.95"
"Nuevo León","87.11"
"Querétaro","75.00"
"Coahuila de Zaragoza","72.22"
"Aguascalientes","70.32"
"Oaxaca","70.00"
"Guanajuato","68.68"
"Puebla","61.66"
"Tabasco","61.46"
"Yucatán","61.11"
"Veracruz de Ignacio de La Llave","59.00"
"Sinaloa","58.88"
"Durango","58.57"
"Morelos","58.57"
"Nayarit","57.57"
"Jalisco","56.32"
"Hidalgo","54.16"
"San Luis Potosí","51.72"
"Tamaulipas","50.48"
"Baja California Sur","50.00"
"Baja California","49.33"
"Quintana Roo","41.07"
"Sonora","38.46"
"Guerrero","37.38"
"Chihuahua","37.06"
"Colima","28.57"
"Michoacán de Ocampo","27.02"
"Chiapas","22.05"
"Campeche","14.70"
